model,K,num_latent_factors,num_threads,num_bins,batch_size,num_clusters,sample_percentage,num_iters,parse_time,cluster_time,index_time,algo_time,comp_time
lemp-paper-Netflix-50,10,50,1,1,512,1024,10,3,13.7205,18.8763,0.262142,54.0839,73.2223
lemp-paper-Netflix-50,10,50,1,1,512,128,10,3,13.7326,2.43676,0.147814,53.0629,55.6475
lemp-paper-Netflix-50,10,50,1,1,512,2048,10,3,13.636,37.598,0.367207,55.3319,93.2972
lemp-paper-Netflix-50,10,50,1,1,512,256,10,3,13.7254,4.74742,0.166078,53.4607,58.3741
lemp-paper-Netflix-50,10,50,1,1,512,4096,10,3,13.6421,74.894,0.599356,56.5584,132.052
lemp-paper-Netflix-50,10,50,1,1,512,512,10,3,13.6528,9.49091,0.202093,53.9729,63.6659
lemp-paper-Netflix-50,10,50,1,1,512,64,10,3,13.7625,1.28093,0.139845,52.3102,53.731
lemp-paper-Netflix-50,10,50,1,1,512,8,10,3,13.7124,0.246298,0.125899,46.4953,46.8675
lemp-paper-Netflix-50,5,50,1,1,1024,1,10,3,13.6234,0.105965,0.098666,25.2471,25.4517
lemp-paper-Netflix-50,5,50,1,1,1024,1024,10,3,13.6824,18.8302,0.262166,44.3389,63.4313
lemp-paper-Netflix-50,5,50,1,1,1024,128,10,3,13.6773,2.42338,0.142227,44.1211,46.6868
lemp-paper-Netflix-50,5,50,1,1,1024,2048,10,3,13.6053,37.4783,0.377659,45.2402,83.0961
lemp-paper-Netflix-50,5,50,1,1,1024,256,10,3,13.7486,4.74085,0.164684,43.9814,48.887
lemp-paper-Netflix-50,5,50,1,1,1024,4096,10,3,13.734,74.7224,0.609117,46.8073,122.139
lemp-paper-Netflix-50,5,50,1,1,1024,512,10,3,13.7171,9.44269,0.199661,44.187,53.8294
lemp-paper-Netflix-50,5,50,1,1,1024,64,10,3,14.5204,1.26925,0.133893,44.0364,45.4395
lemp-paper-Netflix-50,5,50,1,1,1024,8,10,3,13.5839,0.246065,0.125147,39.6573,40.0285
lemp-paper-Netflix-50,5,50,1,1,2048,1,10,3,13.5876,0.105284,0.0995299,34.2651,34.47
lemp-paper-Netflix-50,5,50,1,1,2048,1024,10,3,13.6534,18.7924,0.261991,42.2943,61.3487
lemp-paper-Netflix-50,5,50,1,1,2048,128,10,3,13.5964,2.42202,0.144595,42.7614,45.328
lemp-paper-Netflix-50,5,50,1,1,2048,2048,10,3,13.5572,37.4552,0.381073,42.4868,80.3231
lemp-paper-Netflix-50,5,50,1,1,2048,256,10,3,13.5713,4.72068,0.160477,42.5246,47.4058
lemp-paper-Netflix-50,5,50,1,1,2048,4096,10,3,13.5901,74.7485,0.610389,43.8366,119.195
lemp-paper-Netflix-50,5,50,1,1,2048,512,10,3,13.5693,9.42471,0.200521,42.3272,51.9524
lemp-paper-Netflix-50,5,50,1,1,2048,64,10,3,13.6553,1.27016,0.143817,42.1002,43.5142
lemp-paper-Netflix-50,5,50,1,1,2048,8,10,3,13.9921,0.244312,0.120016,39.0922,39.4566
lemp-paper-Netflix-50,5,50,1,1,256,1,10,3,13.5687,0.106028,0.0979881,44.9103,45.1143
lemp-paper-Netflix-50,5,50,1,1,256,1024,10,3,13.6133,18.8018,0.260955,45.5671,64.6299
lemp-paper-Netflix-50,5,50,1,1,256,128,10,3,13.5709,2.42796,0.142783,44.7512,47.322
lemp-paper-Netflix-50,5,50,1,1,256,2048,10,3,13.6128,37.4754,0.381837,45.9267,83.784
lemp-paper-Netflix-50,5,50,1,1,256,256,10,3,14.4963,4.7199,0.173493,44.773,49.6664
